,my_id,pro_id,name,tags,dif,url
1521,4095,958E3,Guard Duty (hard),geometry,2800,/problemset/problem/958/E3
1522,4094,958E2,Guard Duty (medium),"binary search,dp,greedy,sortings",2300,/problemset/problem/958/E2
1523,4093,958E1,Guard Duty (easy),"brute force,geometry,greedy,math",1800,/problemset/problem/958/E1
1524,4092,958D2,Hyperspace Jump (hard),,3000,/problemset/problem/958/D2
1525,4091,958D1,Hyperspace Jump (easy),"expression parsing,math",1500,/problemset/problem/958/D1
1526,4090,958C3,Encryption (hard),"data structures,dp",2600,/problemset/problem/958/C3
1527,4089,958C2,Encryption (medium),dp,2100,/problemset/problem/958/C2
1528,4088,958C1,Encryption (easy),brute force,1400,/problemset/problem/958/C1
1529,4087,958B2,Maximum Control (medium),"data structures,dfs and similar,graphs,greedy,trees",2400,/problemset/problem/958/B2
1530,4086,958B1,Maximum Control (easy),implementation,1100,/problemset/problem/958/B1
1531,4085,958A3,Death Stars (hard),,3100,/problemset/problem/958/A3
1532,4084,958A2,Death Stars (medium),"hashing,strings",2100,/problemset/problem/958/A2
1533,4083,958A1,Death Stars (easy),implementation,1600,/problemset/problem/958/A1
1534,4082,957A,Tritonic Iridescence,implementation,1300,/problemset/problem/957/A
1535,4081,955F,Heaps,"dp,trees",2800,/problemset/problem/955/F
1536,4080,955E,Icicles,,2900,/problemset/problem/955/E
1537,4079,955D,Scissors,"brute force,strings",2700,/problemset/problem/955/D
1538,4078,955C,Sad powers,"binary search,math,number theory",2100,/problemset/problem/955/C
1539,4077,955B,Not simply beatiful strings,implementation,1400,/problemset/problem/955/B
1540,4076,955A,Feed the cat,"greedy,math",1100,/problemset/problem/955/A
1541,4075,954I,Yet Another String Matching Problem,"fft,math",2600,/problemset/problem/954/I
1542,4074,954H,Path Counting,"combinatorics,dp",2500,/problemset/problem/954/H
1543,4073,954G,Castle Defense,"binary search,data structures,greedy,two pointers",2100,/problemset/problem/954/G
1544,4072,954F,Runner's Problem,"dp,matrices,sortings",2300,/problemset/problem/954/F
1545,4071,954E,Water Taps,"binary search,greedy,sortings",2000,/problemset/problem/954/E
1546,4070,954D,Fight Against Traffic,"dfs and similar,graphs,shortest paths",1600,/problemset/problem/954/D
1547,4069,954C,Matrix Walk,implementation,1700,/problemset/problem/954/C
1548,4068,954B,String Typing,"implementation,strings",1400,/problemset/problem/954/B
1549,4067,954A,Diagonal Walking,implementation,900,/problemset/problem/954/A
1550,4066,952G,Puzzling Language,constructive algorithms,2500,/problemset/problem/952/G
1551,4065,952F,2 + 2 != 4,,2700,/problemset/problem/952/F
1552,4064,952E,Cheese Board,,2200,/problemset/problem/952/E
1553,4063,952D,I'm Feeling Lucky!,probabilities,2000,/problemset/problem/952/D
1554,4062,952C,Ravioli Sort,implementation,1600,/problemset/problem/952/C
1555,4061,952B,A Map of the Cat,brute force,1800,/problemset/problem/952/B
1556,4060,952A,Quirky Quantifiers,math,800,/problemset/problem/952/A
1557,4059,950B,Intercepted Message,"greedy,implementation",1100,/problemset/problem/950/B
1558,4058,950A,"Left-handers, Right-handers and Ambidexters","implementation,math",900,/problemset/problem/950/A
1559,4057,949F,Astronomy,"geometry,probabilities",3200,/problemset/problem/949/F
1560,4056,949E,Binary Cards,brute force,2700,/problemset/problem/949/E
1561,4055,949D,Curfew,"binary search,brute force,greedy,sortings",2400,/problemset/problem/949/D
1562,4054,949C,Data Center Maintenance,"dfs and similar,graphs",2000,/problemset/problem/949/C
1563,4053,949B,A Leapfrog in the Array,"constructive algorithms,math",1700,/problemset/problem/949/B
1564,4052,949A,Zebras,greedy,1600,/problemset/problem/949/A
1565,4051,948A,Protect Sheep,"brute force,dfs and similar,graphs,implementation",1000,/problemset/problem/948/A
1566,4050,946G,Almost Increasing Array,"data structures,dp",2600,/problemset/problem/946/G
1567,4049,946F,Fibonacci String Subsequences,"combinatorics,dp,matrices",2500,/problemset/problem/946/F
1568,4048,946E,Largest Beautiful Number,"greedy,implementation",2200,/problemset/problem/946/E
1569,4047,946D,Timetable,dp,1800,/problemset/problem/946/D
1570,4046,946C,String Transformation,"greedy,strings",1300,/problemset/problem/946/C
1571,4045,946B,Weird Subtraction Process,"math,number theory",1200,/problemset/problem/946/B
1572,4044,946A,Partition,greedy,800,/problemset/problem/946/A
1573,4043,940F,Machine Learning,"brute force,data structures",2600,/problemset/problem/940/F
1574,4042,940E,Cashback,"data structures,dp,greedy,math",2000,/problemset/problem/940/E
1575,4041,940D,Alena And The Heater,"binary search,implementation",1600,/problemset/problem/940/D
1576,4040,940C,Phone Numbers,"constructive algorithms,implementation,strings",1500,/problemset/problem/940/C
1577,4039,940B,Our Tanya is Crying Out Loud,"dp,greedy",1400,/problemset/problem/940/B
1578,4038,940A,Points on the line,"brute force,greedy,sortings",1300,/problemset/problem/940/A
1579,4037,939F,Cutlet,"data structures,dp",2700,/problemset/problem/939/F
1580,4036,939E,Maximize!,"binary search,greedy,ternary search,two pointers",1900,/problemset/problem/939/E
1581,4035,939D,Love Rescue,"dfs and similar,dsu,graphs,greedy,strings",1600,/problemset/problem/939/D
1582,4034,939C,Convenient For Everybody,"binary search,two pointers",1600,/problemset/problem/939/C
1583,4033,939B,Hamster Farm,implementation,1100,/problemset/problem/939/B
1584,4032,939A,Love Triangle,graphs,800,/problemset/problem/939/A
1585,4031,938G,Shortest Path Queries,"bitmasks,data structures,dsu,graphs",2900,/problemset/problem/938/G
1586,4030,938F,Erasing Substrings,"bitmasks,dp,greedy",2600,/problemset/problem/938/F
1587,4029,938E,Max History,"combinatorics,math",2300,/problemset/problem/938/E
1588,4028,938D,Buy a Ticket,"data structures,graphs,shortest paths",2000,/problemset/problem/938/D
1589,4027,938C,Constructing Tests,"binary search,brute force,constructive algorithms",1700,/problemset/problem/938/C
1590,4026,938B,Run For Your Prize,"brute force,greedy",1100,/problemset/problem/938/B
1591,4025,938A,Word Correction,implementation,900,/problemset/problem/938/A
1592,4024,937B,Vile Grasshoppers,"brute force,math,number theory",1500,/problemset/problem/937/B
1593,4023,937A,Olympiad,"implementation,sortings",800,/problemset/problem/937/A
1594,4022,936E,Iqea,"data structures,dfs and similar,divide and conquer,dsu,shortest paths,trees",3300,/problemset/problem/936/E
1595,4021,936D,World of Tank,"dp,greedy",3000,/problemset/problem/936/D
1596,4020,936C,Lock Puzzle,"constructive algorithms,implementation,strings",2500,/problemset/problem/936/C
1597,4019,936B,Sleepy Game,"dfs and similar,dp,games,graphs",2100,/problemset/problem/936/B
1598,4018,936A,Save Energy!,"binary search,implementation,math",1700,/problemset/problem/936/A
1599,4017,935F,Fafa and Array,"data structures,greedy",2800,/problemset/problem/935/F
1600,4016,935E,Fafa and Ancient Mathematics,"dfs and similar,dp,trees",2500,/problemset/problem/935/E
1601,4015,935D,Fafa and Ancient Alphabet,"math,probabilities",1900,/problemset/problem/935/D
1602,4014,935C,Fifa and Fafa,geometry,1700,/problemset/problem/935/C
1603,4013,935B,Fafa and the Gates,implementation,1000,/problemset/problem/935/B
1604,4012,935A,Fafa and his Company,"brute force,implementation",600,/problemset/problem/935/A
1605,4011,934B,A Prosperous Lot,"constructive algorithms,implementation",1200,/problemset/problem/934/B
1606,4010,934A,A Compatible Pair,"brute force,games",1400,/problemset/problem/934/A
1607,4009,933E,A Preponderant Reunion,"constructive algorithms,dp",3100,/problemset/problem/933/E
1608,4008,933D,A Creative Cutout,"brute force,combinatorics,math",2900,/problemset/problem/933/D
1609,4007,933C,A Colourful Prospect,"geometry,graphs",2400,/problemset/problem/933/C
1610,4006,933B,A Determined Cleanup,math,2100,/problemset/problem/933/B
1611,4005,933A,A Twisty Movement,dp,1800,/problemset/problem/933/A
1612,4004,932G,Palindrome Partition,"dp,string suffix structures,strings",2900,/problemset/problem/932/G
1613,4003,932F,Escape Through Leaf,"data structures,dp,geometry",2700,/problemset/problem/932/F
1614,4002,932E,Team Work,"combinatorics,dp,math",2400,/problemset/problem/932/E
1615,4001,932D,Tree,"binary search,dp,trees",2200,/problemset/problem/932/D
1616,4000,932C,Permutation Cycle,"brute force,constructive algorithms",1600,/problemset/problem/932/C
1617,3999,932B,Recursive Queries,"binary search,data structures,dfs and similar",1300,/problemset/problem/932/B
1618,3998,932A,Palindromic Supersequence,constructive algorithms,800,/problemset/problem/932/A
1619,3997,931C,Laboratory Work,"implementation,math",1700,/problemset/problem/931/C
1620,3996,931B,World Cup,"constructive algorithms,implementation",1200,/problemset/problem/931/B
1621,3995,931A,Friends Meeting,"brute force,greedy,implementation,math",800,/problemset/problem/931/A
1622,3994,930E,Coins Exhibition,"data structures,dp,math",2700,/problemset/problem/930/E
1623,3993,930D,Game with Tokens,"data structures,games,implementation",2600,/problemset/problem/930/D
1624,3992,930C,Teodor is not a liar!,"data structures,dp",2100,/problemset/problem/930/C
1625,3991,930B,Game with String,"implementation,probabilities,strings",1800,/problemset/problem/930/B
1626,3990,930A,Peculiar apple-tree,"dfs and similar,graphs,trees",1500,/problemset/problem/930/A
1627,3989,929D,Пограничные врата,,2600,/problemset/problem/929/D
1628,3988,929C,Красивая команда,"*special problem,combinatorics,math",2000,/problemset/problem/929/C
1629,3987,929B,Места в самолёте,"*special problem,implementation",1700,/problemset/problem/929/B
1630,3986,929A,Прокат велосипедов,"*special problem,greedy,implementation",1600,/problemset/problem/929/A
1631,3985,928D,Autocompletion,"*special problem,strings,trees",2400,/problemset/problem/928/D
1632,3984,928C,Dependency management,"*special problem,graphs,implementation",2300,/problemset/problem/928/C
1633,3983,928B,Chat,"*special problem,dp",1800,/problemset/problem/928/B
1634,3982,928A,Login Verification,"*special problem,strings",1600,/problemset/problem/928/A
1635,3981,927A,BuberPool Taxi Optimization,,2800,/problemset/problem/927/A
1636,3980,926J,Segments,data structures,2500,/problemset/problem/926/J
1637,3979,926I,A Vital Problem,,1900,/problemset/problem/926/I
1638,3978,926H,Endless Roses Most Beautiful,,2300,/problemset/problem/926/H
1639,3977,926G,Large Bouquets,,1700,/problemset/problem/926/G
1640,3976,926F,Mobile Communications,,2400,/problemset/problem/926/F
1641,3975,926E,Merge Equal Elements,,2100,/problemset/problem/926/E
1642,3974,926D,Choose Place,,1800,/problemset/problem/926/D
1643,3973,926C,Is This a Zebra?,,1600,/problemset/problem/926/C
1644,3972,926B,Add Points,,1800,/problemset/problem/926/B
1645,3971,926A,2-3-numbers,"implementation,math",1300,/problemset/problem/926/A
1646,3970,925F,Parametric Circulation,"binary search,flows",3300,/problemset/problem/925/F
1647,3969,925E,May Holidays,"data structures,trees",2900,/problemset/problem/925/E
1648,3968,925D,Aztec Catacombs,constructive algorithms,2700,/problemset/problem/925/D
1649,3967,925C,Big Secret,"constructive algorithms,math",2200,/problemset/problem/925/C
1650,3966,925B,Resource Distribution,"binary search,implementation,sortings",1800,/problemset/problem/925/B
1651,3965,925A,Stairs and Elevators,binary search,1700,/problemset/problem/925/A
1652,3964,924F,Minimal Subset Difference,dp,3400,/problemset/problem/924/F
1653,3963,924E,Wardrobe,,2600,/problemset/problem/924/E
1654,3962,924D,Contact ATC,,2500,/problemset/problem/924/D
1655,3961,924C,Riverside Curio,"data structures,dp,greedy",1800,/problemset/problem/924/C
1656,3960,924B,Three-level Laser,"binary search,greedy,two pointers",1600,/problemset/problem/924/B
1657,3959,924A,Mystical Mosaic,"greedy,implementation",1400,/problemset/problem/924/A
1658,3958,923F,Public Service,"constructive algorithms,graphs,trees",2900,/problemset/problem/923/F
1659,3957,923E,Perpetual Subtraction,"fft,math,matrices",3100,/problemset/problem/923/E
1660,3956,923D,Picking Strings,"constructive algorithms,implementation,strings",2500,/problemset/problem/923/D
1661,3955,923C,Perfect Security,"data structures,greedy,strings,trees",1900,/problemset/problem/923/C
1662,3954,923B,Producing Snow,"binary search,data structures",1600,/problemset/problem/923/B
1663,3953,923A,Primal Sport,"math,number theory",1700,/problemset/problem/923/A
1664,3952,922F,Divisibility,"constructive algorithms,dp,greedy,number theory",2500,/problemset/problem/922/F
1665,3951,922E,Birds,dp,2300,/problemset/problem/922/E
1666,3950,922D,Robot Vacuum Cleaner,"greedy,sortings",1800,/problemset/problem/922/D
1667,3949,922C,Cave Painting,"brute force,number theory",1600,/problemset/problem/922/C
1668,3948,922B,Magic Forest,brute force,1300,/problemset/problem/922/B
1669,3947,922A,Cloning Toys,implementation,1400,/problemset/problem/922/A
1670,3946,92114,Labyrinth-14,,3200,/problemset/problem/921/14
1671,3945,92113,Labyrinth-13,,3200,/problemset/problem/921/13
1672,3944,92112,Labyrinth-12,,3200,/problemset/problem/921/12
1673,3943,92111,Labyrinth-11,,3200,/problemset/problem/921/11
1674,3942,92110,Labyrinth-10,,3200,/problemset/problem/921/10
1675,3941,92109,Labyrinth-9,,3200,/problemset/problem/921/09
1676,3940,92108,Labyrinth-8,,3200,/problemset/problem/921/08
1677,3939,92107,Labyrinth-7,,3200,/problemset/problem/921/07
1678,3938,92106,Labyrinth-6,,3200,/problemset/problem/921/06
1679,3937,92105,Labyrinth-5,,3200,/problemset/problem/921/05
1680,3936,92104,Labyrinth-4,,3200,/problemset/problem/921/04
1681,3935,92103,Labyrinth-3,,3200,/problemset/problem/921/03
1682,3934,92102,Labyrinth-2,,3200,/problemset/problem/921/02
1683,3933,92101,Labyrinth-1,,3200,/problemset/problem/921/01
1684,3932,920G,List Of Integers,"binary search,bitmasks,brute force,combinatorics,math,number theory",2300,/problemset/problem/920/G
1685,3931,920F,SUM and REPLACE,"brute force,data structures,dsu,number theory",2000,/problemset/problem/920/F
1686,3930,920E,Connected Components?,"data structures,dfs and similar,dsu,graphs",2100,/problemset/problem/920/E
1687,3929,920D,Tanks,"dp,greedy,implementation",2600,/problemset/problem/920/D
1688,3928,920C,Swap Adjacent Elements,"dfs and similar,greedy,math,sortings,two pointers",1500,/problemset/problem/920/C
1689,3927,920B,Tea Queue,implementation,1300,/problemset/problem/920/B
1690,3926,920A,Water The Garden,implementation,1100,/problemset/problem/920/A
1691,3925,919F,A Game With Numbers,"games,graphs,shortest paths",2800,/problemset/problem/919/F
1692,3924,919E,Congruence Equation,"chinese remainder theorem,math,number theory",2100,/problemset/problem/919/E
1693,3923,919D,Substring,"dfs and similar,dp,graphs",1700,/problemset/problem/919/D
1694,3922,919C,Seat Arrangements,"brute force,implementation",1300,/problemset/problem/919/C
1695,3921,919B,Perfect Number,"binary search,brute force,dp,implementation,number theory",1100,/problemset/problem/919/B
1696,3920,919A,Supermarket,"brute force,greedy,implementation",900,/problemset/problem/919/A
1697,3919,918B,Radio Station,"implementation,strings",900,/problemset/problem/918/B
1698,3918,918A,Eleven,"brute force,implementation",800,/problemset/problem/918/A
1699,3917,917E,Upside Down,"data structures,string suffix structures,strings,trees",3000,/problemset/problem/917/E
1700,3916,917D,Stranger Trees,"dp,math,matrices,trees",2600,/problemset/problem/917/D
1701,3915,917C,Pollywog,"combinatorics,dp,matrices",2800,/problemset/problem/917/C
1702,3914,917B,MADMAX,"dfs and similar,dp,games,graphs",1800,/problemset/problem/917/B
1703,3913,917A,The Monster,"dp,greedy,implementation,math",1900,/problemset/problem/917/A
1704,3912,916E,Jamie and Tree,"data structures,trees",2600,/problemset/problem/916/E
1705,3911,916D,Jamie and To-do List,"data structures,interactive,trees",2600,/problemset/problem/916/D
